"_time","avg_ResponseTime","min_ResponseTime","max_ResponseTime"
"2025-04-30T07:45:00.000-0400","3.2748947368421057","2.722","3.692"
"2025-04-30T08:00:00.000-0400","3.424294117647059","2.897","4.479"
"2025-04-30T08:15:00.000-0400","3.1765714285714286","2.760","3.924"
"2025-04-30T08:30:00.000-0400","3.32968","2.918","3.862"
"2025-04-30T08:45:00.000-0400","3.254233333333333","2.411","4.877"
"2025-04-30T09:00:00.000-0400","3.4653571428571426","2.673","6.476"
"2025-04-30T09:15:00.000-0400","3.2316486486486484","2.458","5.104"
"2025-04-30T09:30:00.000-0400","3.1635333333333335","2.458","3.733"
"2025-04-30T09:45:00.000-0400","3.2056923076923076","2.624","3.699"
"2025-04-30T10:00:00.000-0400","3.218975609756097","2.857","4.108"
"2025-04-30T10:15:00.000-0400","3.2393191489361706","2.409","4.180"
"2025-04-30T10:30:00.000-0400","3.290021276595745","2.652","4.686"
"2025-04-30T10:45:00.000-0400","3.165666666666667","2.462","4.138"
"2025-04-30T11:00:00.000-0400","3.35765625","2.479","4.332"
"2025-04-30T11:15:00.000-0400","3.1535185185185184","2.462","3.884"
"2025-04-30T11:30:00.000-0400","3.3090000000000006","2.478","4.060"
"2025-04-30T11:45:00.000-0400","3.186","2.645","3.863"
"2025-04-30T12:00:00.000-0400","3.26192","2.843","4.497"
"2025-04-30T12:15:00.000-0400","3.2954333333333334","2.648","4.045"
"2025-04-30T12:30:00.000-0400","3.201193548387097","2.544","4.497"
"2025-04-30T12:45:00.000-0400","3.246111111111111","2.667","4.100"
"2025-04-30T13:00:00.000-0400","3.4430869565217392","2.873","4.023"
"2025-04-30T13:15:00.000-0400","3.373821428571429","2.700","5.543"
"2025-04-30T13:30:00.000-0400","3.229875","2.510","4.063"
"2025-04-30T13:45:00.000-0400","3.2999142857142862","2.662","4.321"
"2025-04-30T14:00:00.000-0400","3.1829411764705884","2.763","3.870"
"2025-04-30T14:15:00.000-0400","3.2681935483870967","2.590","4.522"
"2025-04-30T14:30:00.000-0400","3.175928571428571","2.689","4.140"
"2025-04-30T14:45:00.000-0400","3.2124375","2.547","4.474"
"2025-04-30T15:00:00.000-0400","3.247363636363637","2.712","4.078"
"2025-04-30T15:15:00.000-0400","3.410055555555556","2.513","6.451"
"2025-04-30T15:30:00.000-0400","3.1849615384615384","2.659","3.983"
"2025-04-30T15:45:00.000-0400","3.2980000000000005","2.705","4.073"
"2025-04-30T16:00:00.000-0400","3.474434782608696","2.867","4.193"
"2025-04-30T16:15:00.000-0400","3.358625","2.843","3.953"
"2025-04-30T16:30:00.000-0400","3.2630624999999998","2.661","4.258"
"2025-04-30T16:45:00.000-0400","3.2761904761904765","2.637","4.889"
"2025-04-30T17:00:00.000-0400","3.2536296296296294","2.688","4.647"
"2025-04-30T17:15:00.000-0400","3.040428571428572","2.533","3.707"
"2025-04-30T17:30:00.000-0400","3.278866666666666","2.676","4.092"
"2025-04-30T17:45:00.000-0400","3.254419354838709","2.862","3.826"
"2025-04-30T18:00:00.000-0400","3.3199655172413793","2.738","4.306"
"2025-04-30T18:15:00.000-0400","3.3274482758620687","2.647","3.924"
"2025-04-30T18:30:00.000-0400","3.4447741935483873","2.566","4.157"
"2025-04-30T18:45:00.000-0400","3.3215652173913037","2.898","4.483"
"2025-04-30T19:00:00.000-0400","3.2985135135135137","2.684","4.116"
"2025-04-30T19:15:00.000-0400","3.3992083333333336","2.762","4.050"
"2025-04-30T19:30:00.000-0400","3.228","2.682","3.825"
"2025-04-30T19:45:00.000-0400","3.209","2.747","3.945"
"2025-04-30T20:00:00.000-0400","3.281807692307692","2.610","4.360"
"2025-04-30T20:15:00.000-0400","3.229717391304348","2.654","4.208"
"2025-04-30T20:30:00.000-0400","3.3463749999999997","2.536","4.019"
"2025-04-30T20:45:00.000-0400","3.350274999999999","2.742","4.541"
"2025-04-30T21:00:00.000-0400","3.240558823529411","2.619","3.776"
"2025-04-30T21:15:00.000-0400","3.169704545454546","2.527","5.349"
"2025-04-30T21:30:00.000-0400","3.3228095238095237","2.654","4.751"
"2025-04-30T21:45:00.000-0400","3.120083333333333","2.584","3.863"
"2025-04-30T22:00:00.000-0400","3.1356363636363636","2.479","3.907"
"2025-04-30T22:15:00.000-0400","3.199372093023256","2.562","3.966"
"2025-04-30T22:30:00.000-0400","3.1940588235294114","2.522","4.195"
"2025-04-30T22:45:00.000-0400","3.0966521739130433","2.490","3.554"
"2025-04-30T23:00:00.000-0400","3.0951000000000004","2.677","4.074"
"2025-04-30T23:15:00.000-0400","3.2217317073170735","2.686","3.972"
"2025-04-30T23:30:00.000-0400","3.066363636363637","2.414","3.698"
"2025-04-30T23:45:00.000-0400","3.0277826086956527","2.565","3.652"
"2025-05-01T00:00:00.000-0400","3.1734615384615386","2.689","3.904"
"2025-05-01T00:15:00.000-0400","3.2053913043478257","2.432","3.913"
"2025-05-01T00:30:00.000-0400","3.0511176470588235","2.649","4.108"
"2025-05-01T00:45:00.000-0400","3.2942666666666667","2.685","4.098"
"2025-05-01T01:00:00.000-0400","3.1637500000000003","2.511","3.685"
"2025-05-01T01:15:00.000-0400","3.23923076923077","2.644","3.821"
"2025-05-01T01:30:00.000-0400","3.3134615384615387","2.741","4.136"
"2025-05-01T01:45:00.000-0400","3.0120000000000005","2.715","3.342"
"2025-05-01T02:00:00.000-0400","2.8226666666666667","2.551","2.984"
"2025-05-01T02:15:00.000-0400","3.0238","2.740","3.310"
"2025-05-01T02:30:00.000-0400","3.24475","3.109","3.407"
"2025-05-01T02:45:00.000-0400","3.1756666666666664","2.927","3.302"
"2025-05-01T03:00:00.000-0400","3.6316666666666664","3.199","3.857"
"2025-05-01T03:15:00.000-0400","3.85","2.914","4.995"
"2025-05-01T03:30:00.000-0400","3.354","3.354","3.354"
"2025-05-01T03:45:00.000-0400","3.07225","2.534","3.379"
"2025-05-01T04:00:00.000-0400","3.3765","2.966","4.161"
"2025-05-01T04:15:00.000-0400","3.2995","3.111","3.792"
"2025-05-01T04:30:00.000-0400","3.3937500000000003","3.179","3.598"
"2025-05-01T04:45:00.000-0400","3.0180000000000002","2.952","3.157"
"2025-05-01T05:00:00.000-0400","3.3680000000000003","2.701","3.745"
"2025-05-01T05:15:00.000-0400","3.236857142857143","2.891","4.221"
"2025-05-01T05:30:00.000-0400","3.346","2.994","3.557"
"2025-05-01T05:45:00.000-0400","3.218916666666667","2.795","4.079"
"2025-05-01T06:00:00.000-0400","3.0524999999999998","2.847","3.309"
"2025-05-01T06:15:00.000-0400","3.332444444444444","2.756","4.181"
"2025-05-01T06:30:00.000-0400","3.275","2.685","4.182"
"2025-05-01T06:45:00.000-0400","3.2718333333333334","2.715","3.526"
"2025-05-01T07:00:00.000-0400","3.318","2.884","3.888"
"2025-05-01T07:15:00.000-0400","3.3694166666666665","2.554","4.126"
"2025-05-01T07:30:00.000-0400","3.227866666666666","2.708","4.124"
"2025-05-01T07:45:00.000-0400","3.2666153846153847","2.769","4.200"
"2025-05-01T08:00:00.000-0400","3.3684285714285713","2.683","4.731"
"2025-05-01T08:15:00.000-0400","3.23965","2.869","4.108"
"2025-05-01T08:30:00.000-0400","3.2616666666666663","2.699","3.771"
"2025-05-01T08:45:00.000-0400","3.3798000000000004","2.538","4.482"
"2025-05-01T09:00:00.000-0400","3.2220769230769233","2.624","4.202"
"2025-05-01T09:15:00.000-0400","3.2158846153846152","2.683","3.940"
"2025-05-01T09:30:00.000-0400","3.22","2.740","3.923"
"2025-05-01T09:45:00.000-0400","3.2207894736842104","2.794","4.126"
"2025-05-01T10:00:00.000-0400","3.3453913043478263","2.750","4.974"
"2025-05-01T10:15:00.000-0400","3.2595185185185187","2.691","3.887"
"2025-05-01T10:30:00.000-0400","3.2689166666666662","2.637","4.151"
"2025-05-01T10:45:00.000-0400","3.2382800000000005","2.691","3.813"
"2025-05-01T11:00:00.000-0400","3.286538461538462","2.523","4.323"
"2025-05-01T11:15:00.000-0400","3.2886764705882356","2.671","4.305"
"2025-05-01T11:30:00.000-0400","3.36165","2.875","4.735"
"2025-05-01T11:45:00.000-0400","3.316074074074074","2.865","4.698"
"2025-05-01T12:00:00.000-0400","3.346","2.678","4.832"
"2025-05-01T12:15:00.000-0400","3.4643125","2.831","4.683"
"2025-05-01T12:30:00.000-0400","3.2446999999999995","2.684","3.695"
"2025-05-01T12:45:00.000-0400","3.1855","2.459","4.185"
"2025-05-01T13:00:00.000-0400","3.24504347826087","2.870","3.734"
"2025-05-01T13:15:00.000-0400","3.562733333333333","2.597","4.563"
"2025-05-01T13:30:00.000-0400","3.3445909090909085","2.666","3.915"
"2025-05-01T13:45:00.000-0400","3.2987272727272736","2.664","3.754"
"2025-05-01T14:00:00.000-0400","3.3950416666666663","2.864","3.933"
"2025-05-01T14:15:00.000-0400","3.4511351351351354","2.777","4.491"
"2025-05-01T14:30:00.000-0400","3.4955714285714286","2.841","4.493"
"2025-05-01T14:45:00.000-0400","3.41784375","2.720","4.096"
"2025-05-01T15:00:00.000-0400","3.411945945945946","2.877","4.190"
"2025-05-01T15:15:00.000-0400","3.456545454545455","2.474","4.104"
"2025-05-01T15:30:00.000-0400","3.31065","2.849","3.902"
"2025-05-01T15:45:00.000-0400","3.4215000000000004","2.667","6.150"
"2025-05-01T16:00:00.000-0400","3.42712","2.757","3.970"
"2025-05-01T16:15:00.000-0400","3.3555909090909086","1.326","4.391"
"2025-05-01T16:30:00.000-0400","3.5274800000000006","2.878","5.336"
"2025-05-01T16:45:00.000-0400","3.4404583333333334","2.865","4.305"
"2025-05-01T17:00:00.000-0400","3.27305","2.757","3.900"
"2025-05-01T17:15:00.000-0400","3.3173157894736844","2.877","4.135"
"2025-05-01T17:30:00.000-0400","3.3329666666666666","2.668","4.500"
"2025-05-01T17:45:00.000-0400","3.3360000000000003","2.676","4.042"
"2025-05-01T18:00:00.000-0400","3.292973684210527","2.680","4.505"
"2025-05-01T18:15:00.000-0400","3.343703703703704","2.706","4.081"
"2025-05-01T18:30:00.000-0400","3.277972972972973","2.759","4.372"
"2025-05-01T18:45:00.000-0400","3.2765714285714282","2.648","3.940"
"2025-05-01T19:00:00.000-0400","3.343861111111111","2.871","4.508"
"2025-05-01T19:15:00.000-0400","3.3027500000000005","2.757","3.929"
"2025-05-01T19:30:00.000-0400","3.1941200000000003","2.743","3.944"
"2025-05-01T19:45:00.000-0400","3.2255555555555557","2.697","3.965"
"2025-05-01T20:00:00.000-0400","3.1778235294117643","2.583","4.225"
"2025-05-01T20:15:00.000-0400","3.278432432432433","2.644","3.958"
"2025-05-01T20:30:00.000-0400","3.2556176470588234","2.827","4.050"
"2025-05-01T20:45:00.000-0400","3.385","2.687","4.164"
"2025-05-01T21:00:00.000-0400","3.313627906976744","1.301","4.227"
"2025-05-01T21:15:00.000-0400","3.2662200000000006","2.738","4.600"
"2025-05-01T21:30:00.000-0400","3.3741111111111106","2.735","4.439"
"2025-05-01T21:45:00.000-0400","3.315108695652174","2.531","4.093"
"2025-05-01T22:00:00.000-0400","3.272796296296296","2.494","4.778"
"2025-05-01T22:15:00.000-0400","3.1803389830508477","2.530","4.270"
"2025-05-01T22:30:00.000-0400","3.192641025641026","2.642","4.324"
"2025-05-01T22:45:00.000-0400","3.206073170731708","2.682","3.828"
"2025-05-01T23:00:00.000-0400","3.216153846153846","2.704","3.914"
"2025-05-01T23:15:00.000-0400","3.076375","2.558","4.268"
"2025-05-01T23:30:00.000-0400","3.084375","2.499","3.969"
"2025-05-01T23:45:00.000-0400","3.0822083333333334","2.569","3.547"
"2025-05-02T00:00:00.000-0400","3.0350000000000006","2.404","3.922"
"2025-05-02T00:15:00.000-0400","3.1023684210526317","2.634","3.581"
"2025-05-02T00:30:00.000-0400","3.2792500000000007","2.665","3.933"
"2025-05-02T00:45:00.000-0400","3.076","2.658","4.418"
"2025-05-02T01:00:00.000-0400","2.9791428571428575","2.645","3.265"
"2025-05-02T01:15:00.000-0400","3.1735333333333333","2.714","3.943"
"2025-05-02T01:30:00.000-0400","3.2681818181818185","2.890","4.340"
"2025-05-02T01:45:00.000-0400","3.5663749999999994","2.618","6.801"
"2025-05-02T02:00:00.000-0400","3.273125","2.691","3.543"
"2025-05-02T02:15:00.000-0400","3.3592499999999994","2.992","3.763"
"2025-05-02T02:30:00.000-0400","3.102555555555556","2.765","3.775"
"2025-05-02T02:45:00.000-0400","3.2488571428571436","2.855","3.610"
"2025-05-02T03:00:00.000-0400","3.2615","3.136","3.387"
"2025-05-02T03:15:00.000-0400","3.0625","2.978","3.147"
"2025-05-02T03:30:00.000-0400","3.2475","2.692","3.589"
"2025-05-02T03:45:00.000-0400","3.23125","2.898","3.542"
"2025-05-02T04:00:00.000-0400","5.627","3.024","12.666"
"2025-05-02T04:15:00.000-0400","3.4551666666666665","2.742","4.168"
"2025-05-02T04:30:00.000-0400","3.4141666666666666","2.559","4.786"
"2025-05-02T04:45:00.000-0400","3.0098","2.735","3.191"
"2025-05-02T05:00:00.000-0400","3.1683333333333334","2.886","3.626"
"2025-05-02T05:15:00.000-0400","3.2791538461538465","2.581","4.156"
"2025-05-02T05:30:00.000-0400","3.269916666666667","2.659","4.678"
"2025-05-02T05:45:00.000-0400","3.3276875","2.719","4.361"
"2025-05-02T06:00:00.000-0400","3.2938","2.732","4.992"
"2025-05-02T06:15:00.000-0400","3.185636363636364","2.851","3.560"
"2025-05-02T06:30:00.000-0400","3.2713636363636365","2.473","3.796"
"2025-05-02T06:45:00.000-0400","3.096058823529412","2.466","3.546"
"2025-05-02T07:00:00.000-0400","3.636","2.677","7.842"
"2025-05-02T07:15:00.000-0400","3.365047619047619","2.705","4.203"
"2025-05-02T07:30:00.000-0400","3.3077916666666667","2.780","3.955"
"2025-05-02T07:45:00.000-0400","3.362217391304348","2.750","4.054"
"2025-05-02T08:00:00.000-0400","3.3545172413793107","2.505","6.114"
"2025-05-02T08:15:00.000-0400","3.3075000000000006","2.531","4.228"
"2025-05-02T08:30:00.000-0400","3.357803921568627","2.647","4.402"
"2025-05-02T08:45:00.000-0400","3.2868026315789476","2.529","3.851"
"2025-05-02T09:00:00.000-0400","3.3225797101449275","2.622","4.435"
"2025-05-02T09:15:00.000-0400","3.3198983050847453","2.629","4.515"
"2025-05-02T09:30:00.000-0400","3.3304062499999993","2.720","5.207"
"2025-05-02T09:45:00.000-0400","3.3448059701492543","2.560","5.520"
"2025-05-02T10:00:00.000-0400","3.3008133333333336","2.521","4.278"
"2025-05-02T10:15:00.000-0400","3.2153645833333333","2.656","3.922"
"2025-05-02T10:30:00.000-0400","3.2531250000000003","2.450","5.094"
"2025-05-02T10:45:00.000-0400","3.2467179487179485","2.684","4.070"
"2025-05-02T11:00:00.000-0400","3.3791666666666673","2.659","6.339"
"2025-05-02T11:15:00.000-0400","3.2988529411764707","2.681","4.606"
"2025-05-02T11:30:00.000-0400","3.4108518518518527","2.870","5.316"
"2025-05-02T11:45:00.000-0400","3.3375666666666666","2.544","4.434"
"2025-05-02T12:00:00.000-0400","3.3437800000000006","2.528","4.684"
"2025-05-02T12:15:00.000-0400","3.3105238095238096","2.674","4.136"
"2025-05-02T12:30:00.000-0400","3.3504324324324326","2.663","4.471"
"2025-05-02T12:45:00.000-0400","3.3427023809523813","2.722","5.030"
"2025-05-02T13:00:00.000-0400","3.3379324324324324","2.510","4.548"
"2025-05-02T13:15:00.000-0400","3.3670151515151514","2.531","5.999"
"2025-05-02T13:30:00.000-0400","3.372868852459017","2.479","4.155"
"2025-05-02T13:45:00.000-0400","3.4013148148148153","2.708","4.827"
"2025-05-02T14:00:00.000-0400","3.298911111111111","2.412","4.576"
"2025-05-02T14:15:00.000-0400","3.353061224489796","2.673","4.644"
"2025-05-02T14:30:00.000-0400","3.295390625","2.512","4.716"
"2025-05-02T14:45:00.000-0400","3.435","2.692","4.746"
"2025-05-02T15:00:00.000-0400","3.4461874999999993","2.670","6.501"
"2025-05-02T15:15:00.000-0400","3.410625","2.516","4.894"
"2025-05-02T15:30:00.000-0400","3.3138703703703705","2.475","4.085"
"2025-05-02T15:45:00.000-0400","3.23435","2.697","4.094"
"2025-05-02T16:00:00.000-0400","3.4401875","2.729","4.584"
"2025-05-02T16:15:00.000-0400","3.2633809523809525","2.719","3.953"
"2025-05-02T16:30:00.000-0400","3.2673191489361706","2.692","4.139"
"2025-05-02T16:45:00.000-0400","3.3270000000000004","2.683","3.966"
"2025-05-02T17:00:00.000-0400","3.24816","2.550","3.999"
"2025-05-02T17:15:00.000-0400","3.361612244897959","2.696","6.022"
"2025-05-02T17:30:00.000-0400","3.2590677966101693","2.706","4.405"
"2025-05-02T17:45:00.000-0400","3.3289843749999997","2.670","4.282"
"2025-05-02T18:00:00.000-0400","3.3151029411764705","2.717","4.470"
"2025-05-02T18:15:00.000-0400","3.268367647058823","2.647","6.105"
"2025-05-02T18:30:00.000-0400","3.2506249999999994","2.691","4.721"
"2025-05-02T18:45:00.000-0400","3.3472272727272734","2.691","4.118"
"2025-05-02T19:00:00.000-0400","3.238648148148148","0.080","6.121"
"2025-05-02T19:15:00.000-0400","3.1751929824561405","2.543","3.922"
"2025-05-02T19:30:00.000-0400","3.152459016393443","2.593","5.086"
"2025-05-02T19:45:00.000-0400","3.2207076923076925","2.462","4.468"
"2025-05-02T20:00:00.000-0400","3.2815555555555562","2.599","4.962"
"2025-05-02T20:15:00.000-0400","3.2456000000000005","2.511","4.485"
"2025-05-02T20:30:00.000-0400","3.1891891891891895","2.554","4.349"
"2025-05-02T20:45:00.000-0400","3.269454545454545","2.731","4.691"
"2025-05-02T21:00:00.000-0400","3.1587258064516126","2.725","4.398"
"2025-05-02T21:15:00.000-0400","3.2824","2.454","7.281"
"2025-05-02T21:30:00.000-0400","3.229000000000001","2.517","4.325"
"2025-05-02T21:45:00.000-0400","3.1311666666666667","2.534","3.936"
"2025-05-02T22:00:00.000-0400","3.203244444444444","2.555","4.169"
"2025-05-02T22:15:00.000-0400","3.192035714285714","2.449","4.409"
"2025-05-02T22:30:00.000-0400","3.191506172839506","2.496","4.165"
"2025-05-02T22:45:00.000-0400","3.1765205479452057","2.522","4.916"
"2025-05-02T23:00:00.000-0400","3.273405405405405","2.488","4.334"
"2025-05-02T23:15:00.000-0400","3.134666666666667","0.068","4.762"
"2025-05-02T23:30:00.000-0400","3.1188421052631576","2.408","4.754"
"2025-05-02T23:45:00.000-0400","3.09275","2.493","4.516"
"2025-05-03T00:00:00.000-0400","3.1046451612903225","2.374","4.319"
"2025-05-03T00:15:00.000-0400","3.169245283018868","2.384","4.697"
"2025-05-03T00:30:00.000-0400","3.181693877551021","2.504","4.820"
"2025-05-03T00:45:00.000-0400","2.9894473684210525","2.344","3.524"
"2025-05-03T01:00:00.000-0400","3.1046341463414637","2.511","4.685"
"2025-05-03T01:15:00.000-0400","3.181846153846154","2.571","4.019"
"2025-05-03T01:30:00.000-0400","2.98965","2.668","3.796"
"2025-05-03T01:45:00.000-0400","3.233375","2.683","3.930"
"2025-05-03T02:00:00.000-0400","3.2724090909090915","2.663","5.022"
"2025-05-03T02:15:00.000-0400","3.097409090909091","2.512","4.088"
"2025-05-03T02:30:00.000-0400","3.0995263157894737","2.554","4.123"
"2025-05-03T02:45:00.000-0400","3.06175","2.550","3.707"
"2025-05-03T03:00:00.000-0400","3.3021000000000003","2.936","3.729"
"2025-05-03T03:15:00.000-0400","3.0256","2.492","4.695"
"2025-05-03T03:30:00.000-0400","2.9745","2.850","3.099"
"2025-05-03T03:45:00.000-0400","3.0862499999999997","2.921","3.200"
"2025-05-03T04:00:00.000-0400","2.9423333333333335","2.840","3.119"
"2025-05-03T04:15:00.000-0400","3.3475","2.961","3.676"
"2025-05-03T04:30:00.000-0400","3.138666666666667","2.827","3.540"
"2025-05-03T04:45:00.000-0400","2.837","2.837","2.837"
"2025-05-03T05:00:00.000-0400","3.08275","2.936","3.309"
"2025-05-03T05:15:00.000-0400","3.2516","2.882","3.576"
"2025-05-03T05:30:00.000-0400","3.551","3.171","3.931"
"2025-05-03T05:45:00.000-0400",,,
"2025-05-03T06:00:00.000-0400","3.0683333333333334","2.852","3.256"
"2025-05-03T06:15:00.000-0400","3.1773333333333333","3.024","3.399"
"2025-05-03T06:30:00.000-0400","2.9530000000000007","2.671","3.286"
"2025-05-03T06:45:00.000-0400","3.1805000000000003","2.877","3.777"
"2025-05-03T07:00:00.000-0400","3.255285714285715","2.916","3.732"
"2025-05-03T07:15:00.000-0400","3.2176","2.666","4.127"
"2025-05-03T07:30:00.000-0400","3.2317","2.554","3.817"
"2025-05-03T07:45:00.000-0400","3.2092272727272726","2.671","3.876"
"2025-05-03T08:00:00.000-0400","3.3046923076923074","2.882","4.136"
"2025-05-03T08:15:00.000-0400","3.1822142857142857","2.846","3.983"
"2025-05-03T08:30:00.000-0400","3.2096250000000004","2.675","4.081"
"2025-05-03T08:45:00.000-0400","3.234842105263158","2.713","4.129"
"2025-05-03T09:00:00.000-0400","3.164838709677419","2.593","3.956"
"2025-05-03T09:15:00.000-0400","3.2182068965517243","2.658","4.087"
"2025-05-03T09:30:00.000-0400","3.1423043478260873","2.643","3.841"
"2025-05-03T09:45:00.000-0400","3.1811388888888894","2.481","3.861"
"2025-05-03T10:00:00.000-0400","3.225771428571429","2.488","4.863"
"2025-05-03T10:15:00.000-0400","3.256918918918919","2.721","4.160"
"2025-05-03T10:30:00.000-0400","3.3218666666666663","2.712","4.331"
"2025-05-03T10:45:00.000-0400","3.122363636363636","2.393","3.895"
"2025-05-03T11:00:00.000-0400","3.4022380952380953","2.873","4.492"
"2025-05-03T11:15:00.000-0400","3.353","2.751","4.188"
"2025-05-03T11:30:00.000-0400","3.387258064516129","2.497","4.687"
"2025-05-03T11:45:00.000-0400","3.3037500000000004","2.690","4.095"
"2025-05-03T12:00:00.000-0400","3.2609999999999997","2.662","4.200"
"2025-05-03T12:15:00.000-0400","3.2616451612903226","2.704","4.251"
"2025-05-03T12:30:00.000-0400","3.252652173913044","2.650","4.101"
"2025-05-03T12:45:00.000-0400","3.219314285714286","2.517","3.882"
"2025-05-03T13:00:00.000-0400","3.4449583333333336","2.728","4.732"
"2025-05-03T13:15:00.000-0400","3.383307692307693","2.526","4.165"
"2025-05-03T13:30:00.000-0400","3.2919230769230765","2.478","4.543"
"2025-05-03T13:45:00.000-0400","3.2425714285714284","2.506","3.909"
"2025-05-03T14:00:00.000-0400","3.1998571428571423","2.521","4.159"
"2025-05-03T14:15:00.000-0400","3.369269230769231","2.584","3.991"
"2025-05-03T14:30:00.000-0400","3.238095238095238","2.729","3.740"
"2025-05-03T14:45:00.000-0400","3.2161875","2.703","3.644"
"2025-05-03T15:00:00.000-0400","3.2728421052631576","2.521","4.179"
"2025-05-03T15:15:00.000-0400","3.2046666666666663","2.479","4.091"
"2025-05-03T15:30:00.000-0400","3.4095925925925923","2.616","4.538"
"2025-05-03T15:45:00.000-0400","3.1958181818181823","2.708","3.872"
"2025-05-03T16:00:00.000-0400","3.087782608695652","2.534","3.758"
"2025-05-03T16:15:00.000-0400","3.404047619047619","2.710","5.132"
"2025-05-03T16:30:00.000-0400","3.2342857142857144","2.489","4.134"
"2025-05-03T16:45:00.000-0400","3.13275","2.686","3.788"
"2025-05-03T17:00:00.000-0400","3.3608124999999998","2.600","4.270"
"2025-05-03T17:15:00.000-0400","3.288433333333333","2.674","4.003"
"2025-05-03T17:30:00.000-0400","3.1359999999999997","2.523","3.848"
"2025-05-03T17:45:00.000-0400","3.1939999999999995","2.706","3.945"
"2025-05-03T18:00:00.000-0400","3.2621","2.702","5.065"
"2025-05-03T18:15:00.000-0400","3.1584999999999996","2.570","3.786"
"2025-05-03T18:30:00.000-0400","3.257483870967742","2.612","5.481"
"2025-05-03T18:45:00.000-0400","3.14","2.401","3.953"
"2025-05-03T19:00:00.000-0400","3.1999600000000004","2.535","4.066"
"2025-05-03T19:15:00.000-0400","3.2876785714285717","2.424","4.720"
"2025-05-03T19:30:00.000-0400","3.3768800000000003","2.488","4.525"
"2025-05-03T19:45:00.000-0400","3.1482285714285716","2.649","4.236"
"2025-05-03T20:00:00.000-0400","3.200576923076923","2.510","3.991"
"2025-05-03T20:15:00.000-0400","3.2009","2.641","4.153"
"2025-05-03T20:30:00.000-0400","3.2011923076923074","2.599","3.761"
"2025-05-03T20:45:00.000-0400","3.3280000000000003","2.739","4.042"
"2025-05-03T21:00:00.000-0400","3.2588846153846154","2.459","3.928"
"2025-05-03T21:15:00.000-0400","3.151970588235294","2.697","4.148"
"2025-05-03T21:30:00.000-0400","3.1822399999999997","2.424","3.942"
"2025-05-03T21:45:00.000-0400","3.0962857142857145","2.403","4.773"
"2025-05-03T22:00:00.000-0400","3.198868421052632","2.590","4.064"
"2025-05-03T22:15:00.000-0400","3.164941176470588","2.438","3.729"
"2025-05-03T22:30:00.000-0400","3.0530000000000004","2.594","3.655"
"2025-05-03T22:45:00.000-0400","3.164137931034483","2.700","4.157"
"2025-05-03T23:00:00.000-0400","3.041296296296297","2.518","4.035"
"2025-05-03T23:15:00.000-0400","3.03284375","2.401","4.208"
"2025-05-03T23:30:00.000-0400","2.961576923076923","2.485","4.630"
"2025-05-03T23:45:00.000-0400","3.015","2.573","3.896"
"2025-05-04T00:00:00.000-0400","3.1101176470588237","2.507","4.229"
"2025-05-04T00:15:00.000-0400","3.033666666666667","2.397","3.714"
"2025-05-04T00:30:00.000-0400","3.1261304347826093","2.331","4.179"
"2025-05-04T00:45:00.000-0400","3.028","2.403","3.759"
"2025-05-04T01:00:00.000-0400","3.296909090909091","2.689","4.297"
"2025-05-04T01:15:00.000-0400","3.0652666666666666","2.562","3.832"
"2025-05-04T01:30:00.000-0400","3.1385333333333336","2.692","3.562"
"2025-05-04T01:45:00.000-0400","3.176666666666667","2.693","4.586"
"2025-05-04T02:00:00.000-0400","3.126666666666667","2.623","3.705"
"2025-05-04T02:15:00.000-0400","2.789","2.627","3.317"
"2025-05-04T02:30:00.000-0400","3.620846153846154","2.869","8.535"
"2025-05-04T02:45:00.000-0400",,,
"2025-05-04T03:00:00.000-0400","3.1363333333333334","2.878","3.379"
"2025-05-04T03:15:00.000-0400","3.1766666666666663","2.659","3.766"
"2025-05-04T03:30:00.000-0400","3.0241999999999996","2.939","3.151"
"2025-05-04T03:45:00.000-0400","2.8966666666666665","2.795","2.994"
"2025-05-04T04:00:00.000-0400","3.2412000000000005","2.825","4.041"
"2025-05-04T04:15:00.000-0400","2.9138333333333333","2.562","3.188"
"2025-05-04T04:30:00.000-0400","3.062","2.481","3.643"
"2025-05-04T04:45:00.000-0400","2.9092","2.582","3.449"
"2025-05-04T05:00:00.000-0400","3.6662","3.110","4.253"
"2025-05-04T05:15:00.000-0400","2.585","2.585","2.585"
"2025-05-04T05:30:00.000-0400","3.174666666666667","2.525","3.756"
"2025-05-04T05:45:00.000-0400","3.0034","2.753","3.294"
"2025-05-04T06:00:00.000-0400","2.96625","2.538","3.790"
"2025-05-04T06:15:00.000-0400","3.116666666666667","2.865","3.589"
"2025-05-04T06:30:00.000-0400","3.2099999999999995","2.928","3.352"
"2025-05-04T06:45:00.000-0400","3.0976428571428576","2.487","3.846"
"2025-05-04T07:00:00.000-0400","3.1020000000000003","2.662","3.804"
"2025-05-04T07:15:00.000-0400","3.1945833333333336","2.718","3.908"
"2025-05-04T07:30:00.000-0400","3.2766428571428574","2.870","3.959"
"2025-05-04T07:45:00.000-0400","3.2321538461538464","2.600","3.684"
"2025-05-04T08:00:00.000-0400","3.0804444444444448","2.673","3.548"
"2025-05-04T08:15:00.000-0400","3.2069047619047617","2.518","5.089"
"2025-05-04T08:30:00.000-0400","3.211464285714286","2.550","3.972"
"2025-05-04T08:45:00.000-0400","3.165772727272727","2.677","4.080"
"2025-05-04T09:00:00.000-0400","3.2509459459459467","2.511","3.944"
